"x","y","w"
4.01,9.20388353624883,1
-1.99,9.63189404711881,0
1.01,7.71058167572427,1
9.01,9.42221101274541,1
17.01,8.36282910991421,1
17.01,9.04499391938819,1
14.01,8.84159284680318,1
3.01,11.4295434314387,1
12.01,9.57247756788299,1
15.01,8.30795254527102,1
6.01,9.79232137108129,1
10.01,9.51077086617589,1
-0.990000000000002,8.00632752778616,0
2.01,8.82460730330988,1
-5.99,8.0038978863819,0
0.00999999999999801,7.70145345434128,1
5.01,9.28545898699715,1
3.01,8.22457094156609,1
13.01,9.79811596910872,1
16.01,9.15815821638564,1
8.01,9.9137942168628,1
6.01,7.76056932160899,1
5.01,10.28363485266,1
13.01,9.35841549004155,1
16.01,9.05718919248201,1
15.01,8.98494428560868,1
17.01,9.63083596469768,1
-1.99,9.11819874123295,0
7.01,9.39262188890605,1
3.01,9.43188264192342,1
0.00999999999999801,9.67857993396278,1
-1.99,8.89288614119073,0
3.01,8.04558828080353,1
2.01,10.2743473996776,1
1.01,9.585247269095,1
4.01,9.14885634777616,1
6.01,9.72901987779678,1
3.01,9.03264808356589,1
-0.990000000000002,10.3812696279341,0
2.01,9.65502619323763,1
3.01,8.75460878587403,1
-5.99,9.00939854058466,0
-3.99,8.1627785259439,0
3.01,8.87122464440955,1
7.01,8.08480900900492,1
4.01,7.94207788707707,1
1.01,8.22818758723262,1
18.01,9.44249283032635,1
17.01,9.56986761143726,1
18.01,8.88571765171212,1
11.01,9.89820762258063,1
15.01,9.05846110143002,1
11.01,8.29400966127554,1
18.01,8.29400966127554,1
14.01,8.87049442343968,1
-4.99,9.25956087508415,0
-1.99,7.35244110024358,0
13.01,9.47270463644367,1
13.01,7.23253078239848,1
9.01,9.74875942737357,1
14.01,7.53476265703754,1
2.01,8.46012327320088,1
15.01,9.61580014152843,1
12.01,8.9584732170303,1
16.01,8.92921805232814,1
9.01,10.0835782699927,1
1.01,10.9150768164195,1
3.01,8.59409500409122,1
10.01,9.39262188890605,1
13.01,7.69461134908737,1
8.01,9.39383458078868,1
6.01,9.14841385325494,1
18.01,10.5814124282145,1
16.01,10.2470630585763,1
17.01,9.70085958805433,1
-5.99,8.85651849701986,0
2.01,8.79495823470644,1
7.01,8.86492745625298,1
6.01,8.22832643312622,1
9.01,9.67783083610069,1
18.01,8.26311607066913,1
-0.990000000000002,9.43188264192342,0
13.01,10.0742408264179,1
10.01,8.18157498453903,1
-7.99,8.51715315155215,0
14.01,10.2611619968079,1
15.01,7.75790620835175,1
16.01,10.2035906982262,1
14.01,8.81700737711928,1
12.01,8.40559101483493,1
13.01,8.85362545793062,1
2.01,9.90347358759487,1
0.00999999999999801,8.00632752778616,1
14.01,9.70197338078813,1
8.01,8.98715684183549,1
11.01,7.78292398353773,1
5.01,8.91149755151603,1
18.01,8.27868216297091,1
-0.990000000000002,6.66062633678485,0
-6.99,7.82390195751236,0
13.01,8.8582207455117,1
12.01,9.06509724881411,1
-1.99,9.0340136616912,0
7.01,10.1802476972874,1
6.01,8.45105338891169,1
1.01,9.34487126493379,1
3.01,8.73873546136347,1
3.01,7.99429498641598,1
16.01,9.05846110143002,1
17.01,10.1202057397145,1
17.01,9.14420056947164,1
17.01,8.70137970731114,1
-0.990000000000002,9.14896694081926,0
-0.990000000000002,9.63950636632056,0
3.01,9.61177065841972,1
8.01,8.79069517057892,1
13.01,6.85156579183567,1
5.01,9.56016592597951,1
12.01,8.79346036105272,1
9.01,8.90424992636654,1
-6.99,9.24956108512946,0
-3.99,7.35244110024358,0
-1.99,7.37875839331741,0
1.01,9.68007644834299,1
1.01,8.29296903937346,1
-5.99,6.98378996525813,0
-1.99,8.21462759955669,0
-1.99,9.34487126493379,0
1.01,7.94705624628514,1
15.01,8.98819632099506,1
13.01,7.75032199442925,1
-0.990000000000002,9.65991425472017,0
3.01,9.82361498012835,1
11.01,9.86160664795908,1
-1.99,9.39262188890605,0
6.01,5.47947158068219,1
8.01,9.00952568285751,1
3.01,8.52965920969713,1
9.01,9.08704215563169,1
-1.99,9.22808205345234,0
0.00999999999999801,8.28394881025356,1
17.01,9.26759747343767,1
5.01,10.3978362206371,1
9.01,9.3027226189975,1
15.01,9.63230327539169,1
16.01,9.66675712106293,1
11.01,9.90021824933983,1
-1.99,9.71793844906246,0
1.01,9.39262188890605,1
-0.990000000000002,9.30561051191642,0
5.01,7.20934025660291,1
-7.99,7.31300706681311,0
8.01,8.81877816903701,1
8.01,8.96187901267768,1
14.01,7.27231505915542,1
5.01,9.73506890091116,1
9.01,9.21636622298243,1
18.01,9.95166796983581,1
9.01,9.78874089362957,1
12.01,9.78561571899202,1
9.01,9.95127153731371,1
14.01,9.76993104798916,1
18.01,9.83851372833459,1
6.01,10.0432320864717,1
17.01,9.58603332175068,1
5.01,9.04493262311957,1
8.01,9.14325569546769,1
11.01,7.13054681522131,1
18.01,9.65984790843646,1
16.01,10.1139057127957,1
18.01,9.3672997154196,1
8.01,9.38496572213567,1
13.01,7.67089483136212,1
-3.99,7.93092537248339,0
3.01,9.24454854330592,1
2.01,8.99769649829536,1
12.01,8.99466883550067,1
13.01,9.05397195157611,1
13.01,8.80241420572069,1
-4.99,4.78415282875835,0
-1.99,10.0694510261728,0
-0.990000000000002,7.29021102703843,0
0.00999999999999801,9.93787161799164,1
3.01,8.00632752778616,1
6.01,9.18235233543601,1
0.00999999999999801,6.90771530015565,1
3.01,9.2018927796098,1
14.01,9.65502619323763,1
7.01,10.9508030517448,1
4.01,9.39759310986211,1
5.01,8.27179379616815,1
5.01,9.85687796815793,1
13.01,8.47823611538264,1
8.01,9.20330769274437,1
10.01,2.56494935746154,1
11.01,9.84205887830812,1
12.01,9.03692462639533,1
17.01,7.85018146543351,1
7.01,8.91142750078453,1
-7.99,7.64012317269536,0
-2.99,10.0940979850552,0
-0.990000000000002,8.37561117574335,0
-3.99,9.01989630737353,0
-6.99,7.17011954344963,0
-6.99,8.94669768813971,0
6.01,8.39870686896088,1
11.01,9.7071125111898,1
12.01,8.21209092875366,1
16.01,10.2819089383786,1
17.01,7.04682128461634,1
18.01,9.63165518384544,1
18.01,8.05735212297655,1
7.01,10.0286106843496,1
17.01,9.70213242694156,1
17.01,10.2012382482719,1
18.01,9.59389518790969,1
14.01,9.24389508616695,1
14.01,9.39262188890605,1
7.01,9.63318950118774,1
2.01,9.44113140350338,1
14.01,9.7291127737935,1
13.01,8.60367912928013,1
15.01,9.78157070367344,1
-6.99,8.98806643755276,0
-5.99,10.0308107001539,0
-3.99,8.54444255559577,0
-3.99,2.29051252334287,0
-2.99,9.14420056947164,0
0.00999999999999801,7.99429498641598,1
18.01,8.36331444726737,1
14.01,9.68380796546751,1
18.01,9.54111069716907,1
14.01,9.67893798394585,1
17.01,5.70218115660944,1
10.01,8.78291179973834,1
16.01,9.51603226328228,1
-1.99,8.86426619761447,0
-7.99,7.43001921461438,0
13.01,9.11173476822206,1
13.01,7.41697962138115,1
1.01,10.2035906982262,1
2.01,7.50659178007084,1
9.01,10.3330428306237,1
10.01,10.2133459264554,1
11.01,9.38461630299631,1
13.01,8.75935474856621,1
13.01,9.45657525451379,1
14.01,9.01794421293581,1
7.01,10.3753507188605,1
9.01,9.52980303996942,1
1.01,9.80476716026463,1
14.01,9.4790047609359,1
11.01,10.6218833077268,1
10.01,8.40232987604165,1
16.01,8.25016044398136,1
7.01,9.19299073364107,1
8.01,8.45824961434809,1
16.01,9.68033649386952,1
1.01,8.69947470834611,1
4.01,8.69947470834611,1
9.01,8.41715183723601,1
11.01,9.2103003321121,1
9.01,9.94722301752655,1
8.01,9.53654290964787,1
17.01,9.79687288704579,1
15.01,9.47971993553196,1
17.01,9.82119018915015,1
-0.990000000000002,9.16253154254652,0
-0.990000000000002,8.4143894088693,0
11.01,9.52685187728558,1
7.01,7.76939552490218,1
7.01,9.50841918707258,1
11.01,7.54663632186924,1
-1.99,6.96579775559095,0
13.01,9.96532559227494,1
14.01,8.13023578362346,1
-4.99,8.74645556263705,0
-6.99,8.29400966127554,0
0.00999999999999801,9.3104680306352,1
7.01,8.23841007739354,1
14.01,9.35008490591177,1
1.01,9.88582039155473,1
5.01,9.87172232182682,1
16.01,9.82490958378307,1
2.01,8.73681696181288,1
3.01,9.24956108512946,1
14.01,8.89830003370319,1
12.01,9.61364846790533,1
17.01,9.16383974789434,1
12.01,9.4412139693523,1
17.01,8.33589189522938,1
8.01,9.4317993019874,1
16.01,8.79243422929377,1
15.01,10.0147033243165,1
5.01,7.63762006601114,1
4.01,9.48794784218155,1
15.01,9.00007358016719,1
-7.99,9.42149555219962,0
-1.99,6.86684992985273,0
1.01,9.30650840460022,1
10.01,9.81288425646972,1
-3.99,9.41082923272559,0
0.00999999999999801,8.73856877454531,1
-2.99,5.29671604850128,0
15.01,9.72171869453855,1
-3.99,9.49293852266215,0
9.01,9.8723930756559,1
4.01,9.93626250629696,1
13.01,9.28115663216245,1
13.01,9.58603332175068,1
-3.99,9.39262188890605,0
12.01,5.88276509616281,1
17.01,9.79872245420028,1
18.01,8.65517263575919,1
9.01,5.99116451430967,1
12.01,7.74155098229412,1
-5.99,9.26612314387392,0
3.01,8.86478060132618,1
14.01,9.08704215563169,1
-0.990000000000002,9.2103003321121,0
17.01,8.29400966127554,1
12.01,8.84908351853234,1
17.01,7.82244472948932,1
18.01,9.24036895159777,1
-4.99,9.44142031540094,0
-6.99,5.51985966094846,0
13.01,9.27975073442665,1
13.01,9.88875356187687,1
10.01,9.43595765795928,1
15.01,7.7007477945118,1
11.01,10.227943617078,1
10.01,8.0245348716057,1
0.00999999999999801,8.81870124011189,1
18.01,9.68033649386952,1
15.01,8.51099806462219,1
15.01,9.94220812185828,1
15.01,8.93299930797228,1
11.01,10.256112940894,1
8.01,9.31464636697874,1
18.01,8.85362545793062,1
-3.99,9.59435571575245,0
8.01,7.06386971019046,1
-4.99,10.6548980213635,0
14.01,9.62494490313585,1
13.01,7.73770347974166,1
9.01,9.75625819378582,1
11.01,8.18867800242055,1
8.01,8.66311352660446,1
11.01,7.50659178007084,1
-1.99,9.25529459830454,0
6.01,9.27858578971,1
5.01,9.16948918188,1
17.01,8.96852355539635,1
17.01,7.36831442475414,1
8.01,8.89780259095231,1
-4.99,9.10152500194676,0
6.01,9.8822414718528,1
6.01,8.89288614119073,1
-0.990000000000002,9.99254553984407,0
1.01,8.18360958142739,1
1.01,9.92914168823325,1
10.01,8.82208038280563,1
17.01,9.30537414639656,1
16.01,9.2983512492989,1
16.01,10.0489583720225,1
-1.99,9.28125352094544,0
14.01,9.67906816327264,1
12.01,6.85431233045088,1
8.01,8.98819632099506,1
14.01,10.1336385256708,1
16.01,8.99724613234503,1
16.01,7.87519527631749,1
12.01,9.64780012796856,1
12.01,7.7317903312348,1
3.01,10.0879983615583,1
12.01,9.30646112516576,1
10.01,8.60339292726533,1
1.01,9.80476716026463,1
6.01,8.97255517992649,1
-3.99,9.2103003321121,0
1.01,8.06767585583611,1
18.01,8.08480900900492,1
1.01,9.57327371853853,1
10.01,9.30172649197995,1
14.01,9.00302096802424,1
2.01,8.39389497507174,1
12.01,7.56808993952141,1
9.01,9.67893798394585,1
11.01,8.29790219482541,1
5.01,9.61635467820578,1
7.01,8.71102161314206,1
-6.99,8.78577807665531,0
13.01,10.6758931188465,1
14.01,9.51042420321564,1
15.01,8.13542899338652,1
16.01,9.38596958163195,1
-0.990000000000002,9.38932302750462,0
5.01,6.94697599213542,1
13.01,8.94371505479953,1
2.01,9.80983385157537,1
11.01,8.08320517451937,1
15.01,10.1906810290819,1
16.01,8.82016180652897,1
9.01,9.52183757610796,1
2.01,9.62463571449483,1
17.01,7.98016044206462,1
18.01,10.200253243721,1
7.01,8.21603405631479,1
3.01,9.30872580767674,1
12.01,9.42317818866379,1
12.01,9.61580014152843,1
18.01,9.49097666057831,1
14.01,9.61580014152843,1
2.01,9.51192534959696,1
3.01,8.04341926038188,1
13.01,9.86223007909411,1
15.01,7.35244110024358,1
-2.99,9.85586965021796,0
-7.99,8.83533266861673,0
18.01,9.04025879537326,1
14.01,9.64534614148578,1
13.01,9.4085714017562,1
7.01,8.60520406873895,1
13.01,7.98901789619336,1
16.01,9.5575603776666,1
-5.99,9.34314251927377,0
9.01,9.90196442050298,1
13.01,8.89302899349544,1
17.01,9.80917687306489,1
-3.99,6.3961960487904,0
-0.990000000000002,8.93485034028976,0
0.00999999999999801,9.17197781393995,1
1.01,9.14442277535099,1
2.01,11.3620988506648,1
2.01,10.1705009987995,1
3.01,7.71314129161838,1
-5.99,9.89341295028972,0
5.01,10.0857907986156,1
12.01,9.62456698575292,1
14.01,8.41772640636949,1
3.01,8.87122464440955,1
4.01,9.53425120304788,1
9.01,9.18678103300424,1
16.01,9.36239860187943,1
2.01,8.34569287325387,1
14.01,8.29400966127554,1
16.01,8.47628788043698,1
18.01,9.92194420318039,1
14.01,9.47146385798193,1
12.01,10.2137463621629,1
9.01,9.84691296410093,1
8.01,8.65860942027531,1
5.01,9.71096531714837,1
11.01,9.28425233580322,1
9.01,9.99750419366515,1
15.01,9.60898225473622,1
9.01,9.13600032662152,1
10.01,9.588530228711,1
16.01,7.64012317269536,1
10.01,9.94338299293766,1
13.01,8.4257355809274,1
18.01,10.1751088680375,1
18.01,9.91441165107905,1
15.01,9.45913293813838,1
17.01,8.89338603500305,1
12.01,10.1573760197353,1
17.01,9.51177148582821,1
7.01,10.3945479529939,1
7.01,8.28184546632035,1
1.01,9.74095920203809,1
11.01,9.95621665647595,1
11.01,6.84161547647759,1
1.01,9.01649343365021,1
5.01,8.55641390456952,1
8.01,9.28197984229539,1
16.01,8.62687238572046,1
15.01,9.03884005381381,1
4.01,9.5496656775798,1
11.01,8.96187901267768,1
10.01,7.35244110024358,1
-4.99,9.64497585738413,0
-4.99,7.47760424319759,0
0.00999999999999801,9.87590054526292,1
6.01,9.71020852508143,1
9.01,10.0857907986156,1
8.01,9.39262188890605,1
17.01,9.78467927225776,1
11.01,10.4118052293431,1
15.01,7.82681015583522,1
6.01,9.83339551412845,1
10.01,9.92817825963688,1
13.01,8.28184546632035,1
4.01,11.5350153030359,1
8.01,10.3729960641142,1
15.01,9.88423136380582,1
15.01,7.45890100571689,1
-6.99,8.69947470834611,0
18.01,9.71715562117921,1
1.01,9.68033649386952,1
6.01,9.68033649386952,1
0.00999999999999801,7.6889133368648,1
18.01,9.29601514647513,1
13.01,10.2213243320155,1
7.01,9.51484412806796,1
10.01,8.45105338891169,1
6.01,8.91191814773019,1
17.01,8.66974258987652,1
9.01,9.69977645958128,1
17.01,8.33539306115584,1
-5.99,9.92327055264827,0
-4.99,6.8077139113105,0
14.01,9.44726377786629,1
14.01,6.8565040658432,1
11.01,9.07764523673382,1
-3.99,6.16499757221305,0
10.01,9.65699090855448,1
12.01,6.49441928018445,1
11.01,9.92835574041348,1
14.01,9.73927543949266,1
11.01,8.89659355132493,1
7.01,9.63482348592011,1
-5.99,8.98429258302951,0
8.01,6.73872103018682,1
12.01,10.0857907986156,1
18.01,9.89995730510139,1
9.01,8.9751242394277,1
14.01,9.6683372097682,1
6.01,9.76939595838517,1
10.01,7.4263109342744,1
5.01,9.8994614900622,1
8.01,9.81646449223961,1
15.01,9.79811596910872,1
16.01,8.93155725795348,1
14.01,9.38361108339531,1
-6.99,6.94697599213542,0
15.01,8.71341765337918,1
17.01,8.10762365113082,1
16.01,9.86266352350859,1
9.01,8.79543080504002,1
8.01,9.99080771160027,1
12.01,8.57866451350434,1
12.01,9.63141632759849,1
15.01,8.33327035325531,1
7.01,9.18037174162595,1
18.01,9.65505949596834,1
10.01,9.82667990588446,1
16.01,7.41165298052581,1
11.01,9.39262188890605,1
12.01,8.66131433468667,1
3.01,10.3897950484884,1
-1.99,8.79037872721245,0
15.01,9.76537425040649,1
10.01,10.0705956621822,1
14.01,9.37323784309929,1
18.01,9.09774935202718,1
-5.99,6.94697599213542,0
16.01,7.3185395485679,1
9.01,9.52484155775054,1
18.01,9.84688547518072,1
10.01,10.2577561954502,1
11.01,7.24150950456414,1
17.01,9.09161984867571,1
11.01,9.76420943352925,1
16.01,9.53131308688035,1
17.01,7.46428056800504,1
6.01,9.09290727508409,1
9.01,8.49994937156258,1
16.01,10.2459376311815,1
7.01,9.68665406790029,1
10.01,9.57008537385129,1
-6.99,8.48566946779295,0
-6.99,8.48566946779295,0
7.01,9.40378320707329,1
1.01,9.25951141598263,1
6.01,8.21194981006784,1
-0.990000000000002,9.62851107472543,0
4.01,8.2553088117856,1
0.00999999999999801,9.24956108512946,1
2.01,8.75772077663028,1
3.01,9.46026764067929,1
9.01,9.46257348620881,1
5.01,9.75728187133584,1
6.01,8.82169694750801,1
4.01,10.1943031868133,1
15.01,7.75790620835175,1
6.01,9.55932261925707,1
6.01,9.2103003321121,1
17.01,9.47270463644367,1
18.01,8.69617584694468,1
-4.99,9.40228217214713,0
3.01,9.60852841531717,1
18.01,9.36761076191663,1
12.01,10.1173336410824,1
14.01,8.19859547410211,1
-6.99,8.91198822990371,0
16.01,9.92924305280511,1
-2.99,9.13015803867003,0
18.01,9.27634909479641,1
-5.99,6.90771530015565,0
7.01,8.35869443305837,1
4.01,9.78570350369564,1
6.01,7.44684174148845,1
10.01,9.39262188890605,1
9.01,8.69521883148525,1
15.01,9.5142303976851,1
14.01,8.92265296096848,1
10.01,9.30561051191642,1
9.01,9.61580014152843,1
8.01,10.3568357294994,1
9.01,8.75156943479403,1
-2.99,8.38953247900559,0
-2.99,9.78412274896609,0
-0.990000000000002,8.78394781914324,0
17.01,9.54521129928392,1
9.01,9.19826779074191,1
9.01,8.16203711294838,1
8.01,9.01314233991951,1
16.01,8.60520406873895,1
14.01,9.95416739219724,1
16.01,9.29477342795101,1
17.01,9.17699039229463,1
-0.990000000000002,8.19973896063079,0
-2.99,7.70731444857516,0
18.01,9.47270463644367,1
12.01,9.39262188890605,1
10.01,9.46696818739289,1
14.01,8.6947836032701,1
8.01,11.0020945026483,1
13.01,9.72588846014577,1
17.01,9.24956108512946,1
18.01,9.341775538291,1
9.01,10.2035906982262,1
-2.99,8.91674213557073,0
-6.99,9.57807312232214,0
6.01,8.6506325387891,1
-1.99,9.17419077405465,0
18.01,9.54301396874008,1
16.01,8.89202859855462,1
5.01,10.7490389948494,1
7.01,10.6155889230588,1
2.01,9.04781202147815,1
8.01,7.82244472948932,1
-3.99,9.30598865157856,0
16.01,8.95854011141217,1
11.01,9.34031544839793,1
11.01,6.61150322301504,1
10.01,9.5394656522053,1
13.01,8.4308506603016,1
17.01,9.8730098203953,1
18.01,8.97459776530658,1
6.01,10.4630930725617,1
0.00999999999999801,9.74169308481724,1
14.01,9.7871065730902,1
15.01,9.37248645853917,1
18.01,9.66286206161417,1
0.00999999999999801,9.22935837781194,1
-0.990000000000002,10.1266118849157,0
16.01,9.77337208239246,1
16.01,9.34496217330696,1
14.01,9.54680974866027,1
17.01,8.68092978258336,1
4.01,8.94242435292873,1
5.01,8.8340456411678,1
8.01,8.66041348104795,1
9.01,9.76028668135681,1
17.01,9.80617238557208,1
-2.99,9.73682124779025,0
-4.99,8.39118543406339,0
-2.99,9.01636717424957,0
0.00999999999999801,7.97659540931658,1
15.01,8.8616165741308,1
18.01,8.99795375922996,1
2.01,9.17661401373556,1
2.01,7.57558465155779,1
-7.99,11.3620988506648,0
6.01,9.24956108512946,1
14.01,9.27834285735935,1
12.01,9.34450754877523,1
-5.99,9.22986847093727,0
10.01,9.01516697354614,1
8.01,11.4721013545623,1
10.01,10.2109590398806,1
9.01,6.51619307604296,1
8.01,9.62693530534507,1
8.01,9.60085158258197,1
18.01,8.93299930797228,1
0.00999999999999801,10.1354750834424,1
-2.99,8.92265296096848,0
5.01,9.52339775075919,1
14.01,8.16942703706515,1
2.01,7.80944392127577,1
-5.99,5.99116451430967,0
9.01,8.79543080504002,1
11.01,8.07708697515948,1
10.01,8.84159284680318,1
14.01,10.3089473220884,1
-2.99,9.90347358759487,0
-6.99,8.23923433296006,0
15.01,10.6732475871754,1
11.01,10.3453694665531,1
8.01,9.3109853729875,1
10.01,9.39495925534144,1
0.00999999999999801,9.90173005200519,1
1.01,9.95478508031315,1
11.01,10.144444314844,1
6.01,8.63207784679582,1
10.01,8.61609687134671,1
7.01,11.6471017277463,1
18.01,9.34564368015884,1
11.01,7.88071364130434,1
8.01,8.60520406873895,1
-0.990000000000002,9.82279794784431,0
3.01,9.25613936690714,1
14.01,8.6465287699854,1
13.01,9.68033649386952,1
17.01,8.55641390456952,1
11.01,9.88327667394798,1
13.01,9.06479649246554,1
18.01,9.28974291084308,1
18.01,9.03884005381381,1
18.01,8.53334995344003,1
11.01,9.51840430708293,1
14.01,8.42721591480958,1
15.01,9.74751424919762,1
6.01,9.4514401779716,1
0.00999999999999801,9.92530771278986,1
7.01,8.89145656181465,1
9.01,9.623982632938,1
12.01,6.64112997774239,1
10.01,9.10493981645427,1
18.01,10.3404435681653,1
4.01,7.50659178007084,1
-0.990000000000002,7.43831294218999,0
-1.99,7.6008624807156,0
-1.99,8.1101268019411,0
16.01,9.50671950050936,1
-0.990000000000002,7.77945022157888,0
14.01,10.3234878522152,1
17.01,9.46317939701721,1
0.00999999999999801,7.37224369685341,1
-1.99,8.60071784090575,0
11.01,9.16753724965087,1
14.01,7.93428424972856,1
3.01,9.46841547818476,1
2.01,7.24708058458576,1
1.01,8.22915903876233,1
-3.99,8.9515592701509,0
6.01,7.86326672400957,1
15.01,8.92140419314914,1
16.01,9.20628812975277,1
2.01,9.72626104080286,1
3.01,6.64587086762844,1
-3.99,9.67734200216979,0
-1.99,7.27231505915542,0
4.01,9.13257771275511,1
10.01,9.4422042281697,1
-5.99,8.17075142375753,0
11.01,10.005941279214,1
0.00999999999999801,9.54680974866027,1
3.01,9.20879112563858,1
6.01,8.03267187618751,1
4.01,10.0380184454937,1
5.01,7.86326672400957,1
14.01,8.27828603004137,1
15.01,9.64857205414918,1
16.01,9.31577007469365,1
18.01,9.61580014152843,1
0.00999999999999801,8.16040398313708,1
5.01,8.16040398313708,1
13.01,9.78666829789905,1
1.01,10.2453282354826,1
-4.99,9.34487126493379,0
-1.99,9.09454331461892,0
16.01,9.89930479354606,1
11.01,9.27230059045677,1
5.01,9.39262188890605,1
11.01,8.97459776530658,1
16.01,8.06849068319825,1
18.01,8.07401374281808,1
14.01,10.4109133801014,1
4.01,9.70378463948952,1
6.01,9.51042420321564,1
1.01,9.50412577820656,1
4.01,9.72660236375433,1
5.01,9.01383875160839,1
6.01,7.79348783342912,1
12.01,9.8248533820306,1
14.01,8.67686007429436,1
2.01,9.31441203984829,1
14.01,8.12563098847706,1
0.00999999999999801,8.8110561229431,1
8.01,8.72632544762498,1
4.01,9.48106956767419,1
11.01,9.41516026896182,1
10.01,9.40588081368473,1
-2.99,10.1595922577614,0
4.01,10.1871435134889,1
18.01,7.31300706681311,1
4.01,9.71652889379658,1
6.01,9.27078427893526,1
-3.99,8.25706402978345,0
3.01,7.75790620835175,1
1.01,7.5737162329717,1
0.00999999999999801,8.36295046633732,1
-6.99,9.58738952844645,0
17.01,9.60908693245724,1
10.01,9.8254157853972,1
13.01,9.66286206161417,1
11.01,9.70793482514337,1
12.01,8.99169669080865,1
7.01,8.16485168773978,1
14.01,10.3468224893079,1
18.01,8.81685324062743,1
12.01,9.91186234678158,1
13.01,8.46001315509988,1
8.01,10.2573547694332,1
10.01,8.35417528634791,1
14.01,9.16948918188,1
7.01,9.53781796699359,1
14.01,9.4189662373074,1
0.00999999999999801,10.141518176934,1
0.00999999999999801,9.37839395697243,1
-0.990000000000002,9.05942913349885,0
14.01,9.07419529880539,1
7.01,10.6406937640063,1
8.01,9.92260759781468,1
8.01,9.79750911596977,1
13.01,8.47552916768418,1
15.01,9.47270463644367,1
7.01,9.45945727026829,1
10.01,8.46210322509828,1
6.01,9.25479731456077,1
11.01,8.37008432637803,1
6.01,10.1679695399917,1
8.01,9.30561051191642,1
9.01,9.30561051191642,1
4.01,8.24170315972982,1
15.01,9.65502619323763,1
13.01,9.5102701082836,1
17.01,8.83925928214578,1
1.01,6.59030104819669,1
10.01,9.6694549126128,1
2.01,9.07222706984655,1
12.01,6.90771530015565,1
11.01,9.95542704922281,1
10.01,8.06211758275474,1
11.01,9.71552531226942,1
-0.990000000000002,8.19973896063079,0
1.01,8.11371409815563,1
11.01,11.0748681375611,1
10.01,10.0133531297575,1
4.01,9.10713313530661,1
17.01,9.3232760880608,1
-4.99,8.93162597724942,0
18.01,9.43188264192342,1
12.01,9.69347735069726,1
16.01,9.30924405190666,1
14.01,9.21827676408673,1
13.01,9.34086326410585,1
9.01,10.098664438174,1
9.01,8.64506560903881,1
4.01,9.66352333094003,1
6.01,8.25314429097262,1
4.01,9.00033017013731,1
10.01,3.77689033842327,1
9.01,7.86326672400957,1
1.01,9.36907597696089,1
14.01,9.76013667764025,1
2.01,9.08804163830709,1
3.01,9.7132951013616,1
2.01,8.72632544762498,1
-6.99,9.79612057649757,0
0.00999999999999801,9.43342314019314,1
3.01,10.0679963710082,1
13.01,10.2197716732284,1
5.01,9.16764579600483,1
16.01,9.31497422719588,1
16.01,8.3658584974037,1
12.01,10.1266118849157,1
-2.99,7.87103647245475,0
16.01,10.9464052910546,1
4.01,8.15757677435638,1
10.01,8.86331017383793,1
14.01,9.99672287178821,1
12.01,4.64439089914137,1
11.01,10.0212652930396,1
13.01,7.86326672400957,1
11.01,9.28285078662714,1
-3.99,9.28729029108866,0
1.01,9.27800276241145,1
16.01,9.28343099505355,1
-1.99,8.40197982496294,0
14.01,9.79811596910872,1
16.01,8.27245822882671,1
-4.99,8.61468281269349,0
6.01,9.35008490591177,1
11.01,7.91414992361512,1
8.01,8.79936008317991,1
14.01,9.27425369771984,1
5.01,9.81875939797517,1
6.01,8.28801142720015,1
5.01,9.66837007215024,1
7.01,10.0342385698251,1
2.01,9.15908922308208,1
7.01,8.13146012274994,1
13.01,9.92540946671714,1
14.01,8.43796818318953,1
8.01,10.0857907986156,1
11.01,9.40090786668028,1
13.01,8.52265024722177,1
13.01,9.47270463644367,1
17.01,8.25935469558111,1
15.01,9.35008490591177,1
15.01,9.35008490591177,1
0.00999999999999801,8.61713264313896,1
3.01,7.70427101453558,1
11.01,9.2591152830531,1
14.01,8.41173490622218,1
17.01,8.41173490622218,1
10.01,7.9636549184244,1
2.01,10.667354095111,1
13.01,8.36027733132237,1
10.01,9.66286206161417,1
13.01,9.40142340217059,1
13.01,10.0559253543948,1
14.01,8.34383935106106,1
7.01,10.3448010573063,1
8.01,9.2103003321121,1
4.01,7.49538635995011,1
10.01,9.05512649694882,1
-0.990000000000002,9.18331447542987,0
15.01,9.56097186639676,1
6.01,8.92070972259338,1
18.01,8.47877664702007,1
2.01,9.30253294852222,1
3.01,9.88851607625771,1
11.01,9.43504426781947,1
14.01,8.82384222212224,1
13.01,9.48249653295509,1
4.01,9.89768471342828,1
6.01,7.57558465155779,1
14.01,8.43684176096252,1
15.01,8.51141657792759,1
11.01,9.34109138926511,1
13.01,8.425051560673,1
9.01,9.95226246361304,1
15.01,10.3859026098979,1
14.01,9.03475762084211,1
3.01,9.83356278072608,1
13.01,8.54868409893727,1
7.01,9.54680974866027,1
6.01,10.3710269052693,1
9.01,9.61580014152843,1
17.01,9.09792387986943,1
2.01,9.16400321722539,1
0.00999999999999801,8.39177511362536,1
-2.99,9.66044480432164,0
13.01,9.85371314927946,1
15.01,7.82390195751236,1
-3.99,9.25871899314008,0
17.01,9.43346470435571,1
18.01,9.93694168968373,1
16.01,10.6654506227768,1
6.01,9.61580014152843,1
10.01,9.39262188890605,1
18.01,9.50129209329559,1
14.01,7.17011954344963,1
14.01,9.31572331902305,1
18.01,9.18736646954526,1
4.01,8.0328407016407,1
5.01,9.4905052964907,1
6.01,6.5788066585939,1
